Subject	Block	Trial	Operation	Side	SOA	Delay	Delayjitter	Task	TaskRecNo	Orignum	TaskXY	TaskZ	Solution	VOTtoj	Responsetoj	Accuracytoj	Respright	VOTanalog	Accuracyanalogy_new2
6	7	157	1	1	40	750	-40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	686.8616	1	1	1	492.1646	1
6	7	158	1	-1	-70	250	-40	23	14	47	Auto/Straße	Zug/?	Schiene	586.3461	-1	1	0	370.2677	1
6	7	159	1	1	20	750	-80	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	982.6212	-1	0	0	726.7314	0
6	7	160	1	1	110	750	40	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	466.1778	1	1	1	382.1549	1
6	8	161	1	-1	-40	250	-40	73	103	137	Zehen/Fuß	Finger/?	Hand	NA	NA	0	NA	620.2256	1
6	8	162	1	1	20	750	40	27	18	53	gewinnen/verlieren	oben/?	unten	758.0796	1	1	1	378.2189	1
6	8	163	1	-1	-110	750	80	40	24	75	Haus/Dach	Zimmer/?	Decke	321.8939	-1	1	0	350.134	1
6	8	164	1	1	40	750	-80	90	55	176	wann/jetzt	wo/?	hier	470.2794	1	1	1	448.6504	1
6	8	165	1	1	20	250	-80	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	950.5861	1	1	1	564.0696	1
6	8	166	1	1	110	250	40	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	384.1903	1	1	1	472.235	1
6	8	167	1	-1	-110	1500	-40	5	3	16	hier/dort	nah/?	fern	292.2151	-1	1	0	362.2842	1
6	8	168	1	1	70	250	40	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	492.2897	1	1	1	418.0398	1
6	8	169	1	1	40	750	-80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	500.4213	1	1	1	460.3067	1
6	8	170	1	1	70	750	40	72	43	136	Frage/Antwort	Rätsel/?	Lösung	411.9285	1	1	1	364.1987	1
6	8	171	1	-1	-20	750	40	67	101	129	Stuhl/Bank	Sessel/?	Sofa	644.5362	-1	1	0	360.3534	1
6	8	172	1	1	110	750	-80	86	52	168	spät/früh	Abend/?	Morgen	402.2903	1	1	1	239.7347	1
6	8	173	1	-1	-110	250	-40	66	39	128	niedrig/hoch	billig/?	teuer	418.1037	-1	1	0	328.2223	1
6	8	174	1	1	20	750	80	74	44	138	Stadt/Dorf	See/?	Teich	782.4444	-1	0	0	750.4648	1
6	8	175	1	-1	-40	750	-80	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	380.2657	-1	1	0	381.0364	1
6	8	176	1	1	70	1500	-80	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	392.5035	1	1	1	334.0919	1
6	8	177	1	-1	-20	250	40	7	61	23	Licht/Auge	Schall/?	Ohr	822.6056	-1	1	0	508.1833	1
6	8	178	1	1	110	1500	-80	15	64	36	Appetit/Essen	Durst/?	Getränk	380.1318	1	1	1	318.1406	1
6	8	179	1	1	40	250	-40	54	32	108	Buch/drucken	Brief/?	schreiben	542.3017	1	1	1	432.1167	1
6	8	180	1	-1	-20	1500	-80	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	798.614	-1	1	0	302.2143	1
6	8	181	1	-1	-70	750	40	49	89	101	Pfütze/Teich	Bach/?	Fluss	362.1219	-1	1	0	403.8009	1
6	8	182	1	1	20	250	-80	70	41	134	genau/messen	ungefähr/?	schätzen	843.9621	-1	0	0	294.0882	1
6	8	183	1	1	20	750	80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	632.2707	-1	0	0	642.6248	1
6	8	184	1	1	110	750	80	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	510.3794	1	1	1	772.414	1
6	8	185	1	1	70	250	40	93	116	180	essen/hungrig	schlafen/?	müde	406.1959	1	1	1	300.0853	1
6	8	186	1	-1	-20	250	40	91	115	177	Winter/wärmen	Sommer/?	kühlen	620.3776	-1	1	0	334.1527	1
6	8	187	1	-1	-110	750	-80	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	690.2757	-1	1	0	1323.18	1
6	8	188	1	1	20	250	-40	50	90	103	Sommer/Regen	Winter/?	Schnee	944.63	-1	0	0	1704.805	1
6	8	189	1	1	40	1500	40	63	37	123	ich/mich	wir/?	uns	914.6404	-1	0	0	369.7588	1
6	8	190	1	1	40	750	80	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	1119.205	-1	0	0	349.7494	1
6	8	191	1	1	70	750	-80	16	9	37	links/rechts	horizontal/?	vertikal	578.3638	1	1	1	318.0889	1
6	8	192	1	-1	-40	250	80	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	504.3503	-1	1	0	376.2277	1
7	3	1	1	1	40	1500	-40	65	38	126	Brille/Auge	Krücke/?	Bein	1002.659	1	1	1	570.5654	1
7	3	2	1	1	20	250	80	29	69	55	Spinat/Gemüse	Birke/?	Baum	816.6559	1	1	1	582.215	1
7	3	3	1	-1	-20	250	-40	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	1319.864	1	0	1	592.2572	1
7	3	4	1	1	20	250	40	8	4	24	alles/nichts	immer/?	nie	702.512	1	1	1	444.2626	1
7	3	5	1	1	40	250	-80	70	41	134	genau/messen	ungefähr/?	schätzen	830.8604	1	1	1	NA	1
7	3	6	1	1	110	250	-80	21	12	45	Hase/Karotte	Wolf/?	Schaf	1367.44	1	1	1	376.1566	1
7	3	7	1	-1	-110	250	40	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	814.0531	-1	1	0	588.3096	1
7	3	8	1	-1	-70	750	80	63	37	123	ich/mich	wir/?	uns	642.6631	-1	1	0	602.3732	1
7	3	9	1	-1	-40	1500	40	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	496.7707	-1	1	0	796.575	1
7	3	10	1	-1	-40	1500	-80	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	1092.209	-1	1	0	620.6745	1
7	3	11	1	1	40	1500	40	96	120	187	Milimeter/Meter	Meter/?	Kilometer	886.4924	1	1	1	368.2789	1
7	3	12	1	1	40	250	-40	75	104	144	Album/Foto	Zeitung/?	Artikel	814.418	1	1	1	398.1457	1
7	3	13	1	-1	-110	1500	80	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	331.6179	-1	1	0	550.0029	1
7	3	14	1	-1	-110	250	80	83	49	161	klein/groß	kurz/?	lang	614.2075	-1	1	0	624.5956	1
7	3	15	1	1	20	750	-80	72	43	136	Frage/Antwort	Rätsel/?	Lösung	982.795	1	1	1	392.2737	1
7	3	16	1	-1	-40	750	40	86	52	168	spät/früh	Abend/?	Morgen	1379.894	-1	1	0	184.291	1
7	3	17	1	1	20	750	40	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	720.4741	1	1	1	350.1664	1
7	3	18	1	1	70	250	80	88	54	170	warm/kalt	stumpf/?	spitz	694.4479	1	1	1	511.667	1
7	3	19	1	1	70	750	-40	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	648.4834	1	1	1	412.0801	0
7	3	20	1	-1	-110	1500	-40	64	100	124	Dezember/Jahr	Sonntag/?	Woche	708.3717	-1	1	0	328.2026	1
7	3	21	1	-1	-40	750	80	27	18	53	gewinnen/verlieren	oben/?	unten	758.5005	-1	1	0	168.3113	1
7	3	22	1	-1	-70	250	-80	91	115	177	Winter/wärmen	Sommer/?	kühlen	866.8281	-1	1	0	546.0893	1
7	3	23	1	1	40	1500	-80	71	42	135	Wein/Fass	Kartoffeln/?	Sack	720.4682	1	1	1	456.7634	1
7	3	24	1	-1	-110	1500	80	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	692.4619	-1	1	0	490.2844	1
7	3	25	1	-1	-40	1500	80	51	31	104	Junge/Bruder	Mädchen/?	Schwester	666.222	-1	1	0	464.5941	1
7	3	26	1	-1	-110	750	-40	33	71	63	Koch/Herd	Bäcker/?	Backofen	620.3803	-1	1	0	400.1282	1
7	3	27	1	-1	-70	750	-80	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	728.0498	-1	1	0	526.217	1
7	3	28	1	-1	-40	250	-80	37	23	69	Katze/Maus	Spinne/?	Fliege	820.267	-1	1	0	482.4607	1
7	3	29	1	-1	-40	1500	-40	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	1419.869	-1	1	0	3856.426	0
7	3	30	1	1	20	750	-40	39	78	74	wann/Zeit	wo/?	Ort	958.3714	1	1	1	414.1534	1
7	3	31	1	-1	-110	1500	-80	12	62	33	Milch/Kuh	Wolle/?	Schaf	760.6361	-1	1	0	462.2003	1
7	3	32	1	1	70	250	-40	54	32	108	Buch/drucken	Brief/?	schreiben	744.4389	1	1	1	808.5649	1
7	4	33	1	1	20	1500	40	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	920.5491	1	1	1	348.1089	1
7	4	34	1	-1	-40	250	-40	87	53	169	schwimmen/Wasser	fliegen/?	Luft	712.6967	-1	1	0	416.1442	1
7	4	35	1	1	110	250	-80	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	366.2748	1	1	1	792.4798	1
7	4	36	1	1	110	250	80	80	110	156	Kleid/Frau	Gefieder/?	Vogel	604.4137	1	1	1	582.1917	1
7	4	37	1	-1	-110	250	40	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	314.6586	-1	1	0	450.1425	1
7	4	38	1	1	110	1500	40	76	45	148	zusammen/allein	mehrere/?	einer	665.9441	1	1	1	618.2253	1
7	4	39	1	1	40	750	-40	7	61	23	Licht/Auge	Schall/?	Ohr	340.7816	1	1	1	428.4081	1
7	4	40	1	-1	-70	750	-80	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	364.1008	-1	1	0	614.3682	1
7	4	41	1	-1	-20	750	-40	25	16	50	Beginn/Ende	fern/?	nah	828.2122	-1	1	0	258.1939	1
7	4	42	1	-1	-70	1500	-40	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	602.7866	-1	1	0	558.3039	1
7	4	43	1	-1	-110	750	40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	NA	NA	0	NA	1148.68	1
7	4	44	1	-1	-40	250	80	94	117	182	Windhund/Hund	Lachs/?	Fisch	770.4955	-1	1	0	614.519	1
7	4	45	1	-1	-110	250	-40	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	509.9131	-1	1	0	548.2498	1
7	4	46	1	-1	-20	750	-80	93	116	180	essen/hungrig	schlafen/?	müde	610.7776	-1	1	0	336.194	1
7	4	47	1	-1	-20	1500	-40	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	432.1701	-1	1	0	594.1602	1
7	4	48	1	-1	-110	1500	-80	73	103	137	Zehen/Fuß	Finger/?	Hand	646.3394	-1	1	0	340.0685	1
7	4	49	1	1	20	750	-80	26	17	52	eng/weit	Frage/?	Antwort	1116.831	1	1	1	456.2861	1
7	4	50	1	-1	-70	250	-40	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	854.7016	-1	1	0	454.3249	1
7	4	51	1	-1	-40	750	-40	67	101	129	Stuhl/Bank	Sessel/?	Sofa	674.3698	-1	1	0	386.1309	1
7	4	52	1	-1	-20	750	-40	42	26	77	stottern/sprechen	stolpern/?	gehen	792.8609	-1	1	0	462.1209	1
7	4	53	1	1	70	1500	40	50	90	103	Sommer/Regen	Winter/?	Schnee	910.9081	1	1	1	660.433	0
7	4	54	1	-1	-70	250	80	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	980.5823	-1	1	0	832.2072	1
7	4	55	1	1	40	250	-80	45	81	85	Schiff/anlegen	Flugzeug/?	landen	535.7024	1	1	1	468.2783	1
7	4	56	1	1	40	1500	80	28	19	54	schwach/stark	arm/?	reich	388.2563	1	1	1	2.34356	1
7	4	57	1	-1	-20	750	-80	3	2	8	Partei/Wähler	Produkt/?	Käufer	830.5781	1	0	1	334.4326	1
7	4	58	1	-1	-40	250	40	14	63	35	Fernseher/sehen	Radio/?	hören	356.1299	-1	1	0	326.1009	1
7	4	59	1	1	70	750	-80	82	48	160	finden/verlieren	erinnern/?	vergessen	562.2127	1	1	1	469.8569	1
7	4	60	1	1	110	1500	40	58	97	114	Wand/Stein	Tisch/?	Holz	350.1991	1	1	1	352.4445	1
7	4	61	1	1	70	1500	-80	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	573.9618	1	1	1	440.6633	1
7	4	62	1	-1	-20	1500	-40	95	119	186	Stunde/Minute	Minute/?	Sekunde	892.3837	1	0	1	442.1909	1
7	4	63	1	-1	-20	1500	80	61	36	118	Gesicht/waschen	Wohnung/?	putzen	552.5026	-1	1	0	552.199	1
7	4	64	1	-1	-110	1500	-40	57	96	113	Kleinkind/Kindergarten	Schüler/?	Schule	770.4793	-1	1	0	400.1357	1
7	5	65	1	-1	-20	750	80	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	890.4502	-1	1	0	440.2021	1
7	5	66	1	1	110	1500	80	48	30	95	sechs/Zahl	Hass/?	Gefühl	430.2855	1	1	1	576.4429	1
7	5	67	1	1	20	250	40	4	58	12	Hund/Welpe	Pflanze/?	Setzling	630.6519	1	1	1	664.2495	1
7	5	68	1	-1	-110	750	-40	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	740.5036	-1	1	0	464.2917	1
7	5	69	1	-1	-70	250	-80	90	55	176	wann/jetzt	wo/?	hier	754.628	-1	1	0	420.1268	1
7	5	70	1	-1	-40	1500	-40	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	796.6051	-1	1	0	546.3017	1
7	5	71	1	1	20	250	-80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	784.5267	1	1	1	368.2339	1
7	5	72	1	-1	-40	1500	40	52	91	105	Würfel/eckig	Ball/?	rund	752.4615	-1	1	0	454.231	1
7	5	73	1	-1	-70	750	-40	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	856.4578	-1	1	0	402.6618	1
7	5	74	1	1	40	250	40	89	112	171	Dunkelheit/Helligkeit	Stille/?	Lärm	1004.951	1	1	1	532.2812	1
7	5	75	1	1	70	750	-40	74	44	138	Stadt/Dorf	See/?	Teich	555.8417	1	1	1	580.529	0
7	5	76	1	-1	-110	250	80	6	60	19	Mütze/Kopf	Schuh/?	Fuß	1092.27	-1	1	0	988.417	1
7	5	77	1	1	110	250	40	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	564.3393	1	1	1	556.3901	1
7	5	78	1	1	20	1500	-80	30	20	56	Wort/Satz	Teller/?	Geschirr	1086.703	1	1	1	980.835	1
7	5	79	1	1	110	1500	-80	5	3	16	hier/dort	nah/?	fern	473.8388	1	1	1	634.3649	1
7	5	80	1	-1	-40	1500	80	15	64	36	Appetit/Essen	Durst/?	Getränk	664.3284	-1	1	0	578.2042	1
7	5	81	1	-1	-110	250	-40	77	46	149	Stiel/Hammer	Klinke/?	Tür	1171.316	-1	1	0	476.4573	1
7	5	82	1	1	20	750	-40	16	9	37	links/rechts	horizontal/?	vertikal	1373.692	-1	0	0	558.1132	1
7	5	83	1	-1	-110	1500	40	66	39	128	niedrig/hoch	billig/?	teuer	706.5175	-1	1	0	670.3769	1
7	5	84	1	1	70	750	80	62	99	120	Nacht/Tag	Finsternis/?	Licht	896.4592	1	1	1	578.5545	1
7	5	85	1	1	110	750	40	10	6	29	dick/lang	dünn/?	kurz	664.3955	1	1	1	654.4138	1
7	5	86	1	1	40	750	40	2	57	2	Artikel/Journalist	Roman/?	Autor	968.8337	1	1	1	554.3761	1
7	5	87	1	1	110	250	-40	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	726.0274	1	1	1	522.2489	1
7	5	88	1	-1	-70	250	-40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	864.6135	-1	1	0	484.2205	1
7	5	89	1	-1	-110	250	-80	11	7	30	Mensch/Schuh	Auto/?	Reifen	604.2131	-1	1	0	408.2329	1
7	5	90	1	1	70	1500	-40	23	14	47	Auto/Straße	Zug/?	Schiene	1025.087	1	1	1	204.33	1
7	5	91	1	1	70	250	-80	40	24	75	Haus/Dach	Zimmer/?	Decke	664.1989	1	1	1	380.2905	1
7	5	92	1	-1	-40	750	-40	85	51	167	lustig/traurig	gut/?	böse	910.79	-1	1	0	380.1263	0
7	5	93	1	1	40	1500	80	59	34	115	einsteigen/Abfahrt	aussteigen/?	Ankunft	1531.165	1	1	1	70.05074	0
7	5	94	1	1	40	1500	-80	79	109	155	Blitz/hell	Donner/?	laut	652.1455	1	1	1	334.2135	1
7	5	95	1	1	110	1500	-40	53	92	106	Baum/Wald	Grashalm/?	Wiese	604.3896	1	1	1	413.9489	1
7	5	96	1	1	20	250	80	49	89	101	Pfütze/Teich	Bach/?	Fluss	1048.963	1	1	1	426.2669	1
7	6	97	1	-1	-20	250	40	17	65	38	Fisch/Aquarium	Wellensittich/?	Käfig	1113.285	1	0	1	316.157	1
7	6	98	1	1	20	1500	40	43	79	79	Quadrat/Kreis	Würfel/?	Kugel	733.9924	1	1	1	476.2003	1
7	6	99	1	1	70	750	80	51	31	104	Junge/Bruder	Mädchen/?	Schwester	670.3737	1	1	1	336.1028	1
7	6	100	1	-1	-70	1500	-80	69	102	133	Schiff/Kapitän	Stadt/?	Bürgermeister	556.3581	-1	1	0	562.2952	1
7	6	101	1	-1	-20	750	80	18	10	39	Haar/Shampoo	Zähne/?	Zahnpasta	810.9103	-1	1	0	390.2601	1
7	6	102	1	-1	-20	1500	-80	63	37	123	ich/mich	wir/?	uns	1148.959	1	0	1	230.0766	1
7	6	103	1	1	70	1500	40	12	62	33	Milch/Kuh	Wolle/?	Schaf	1012.553	1	1	1	594.349	1
7	6	104	1	1	20	750	80	86	52	168	spät/früh	Abend/?	Morgen	788.3669	1	1	1	328.1714	1
7	6	105	1	1	70	250	40	87	53	169	schwimmen/Wasser	fliegen/?	Luft	666.4499	1	1	1	246.1361	1
7	6	106	1	1	70	750	40	33	71	63	Koch/Herd	Bäcker/?	Backofen	1415.53	1	1	1	368.2513	1
7	6	107	1	1	110	1500	80	7	61	23	Licht/Auge	Schall/?	Ohr	929.3105	1	1	1	290.203	1
7	6	108	1	-1	-70	1500	40	91	115	177	Winter/wärmen	Sommer/?	kühlen	850.3727	-1	1	0	655.9414	1
7	6	109	1	1	70	1500	80	71	42	135	Wein/Fass	Kartoffeln/?	Sack	770.6167	1	1	1	506.2573	1
7	6	110	1	1	40	750	-40	46	28	87	Bratkartoffeln/Pfanne	Gemüsesuppe/?	Topf	858.5603	1	1	1	2134.874	1
7	6	111	1	-1	-20	1500	80	32	70	62	Federhalter/Tinte	Pinsel/?	Farbe	902.6419	1	0	1	388.2362	0
7	6	112	1	-1	-70	1500	-80	39	78	74	wann/Zeit	wo/?	Ort	722.592	-1	1	0	318.205	1
7	6	113	1	-1	-110	250	-80	93	116	180	essen/hungrig	schlafen/?	müde	720.6237	-1	1	0	407.9293	1
7	6	114	1	-1	-110	750	80	24	15	49	Sandwich/Tüte	Hammer/?	Werkzeugkasten	676.1478	-1	1	0	474.2328	1
7	6	115	1	-1	-20	1500	40	21	12	45	Hase/Karotte	Wolf/?	Schaf	864.9941	-1	1	0	446.7279	1
7	6	116	1	-1	-70	1500	80	47	29	93	vermindern/vermehren	subtrahieren/?	addieren	644.4517	-1	1	0	415.8275	1
7	6	117	1	-1	-20	750	40	25	16	50	Beginn/Ende	fern/?	nah	744.2442	-1	1	0	390.2557	1
7	6	118	1	1	40	250	80	68	40	130	Kreide/Schwamm	Bleistift/?	Radiergummi	628.6051	1	1	1	560.8592	1
7	6	119	1	1	20	1500	80	65	38	126	Brille/Auge	Krücke/?	Bein	788.1023	1	1	1	258.0664	1
7	6	120	1	-1	-20	250	-80	73	103	137	Zehen/Fuß	Finger/?	Hand	872.2014	1	0	1	486.3341	1
7	6	121	1	1	70	1500	-40	27	18	53	gewinnen/verlieren	oben/?	unten	852.3926	1	1	1	280.1368	1
7	6	122	1	1	20	250	-40	84	50	163	Vertrauen/Experte	Unsicherheit/?	Anfänger	506.5969	1	1	1	338.1275	1
7	6	123	1	1	20	1500	80	9	5	28	Fußballer/Fußballplatz	Schwimmer/?	Schwimmbecken	702.4452	1	1	1	594.3837	1
7	6	124	1	1	40	250	-40	35	74	66	Tisch/Tischbein	Brücke/?	Pfeiler	654.287	1	1	1	528.0849	1
7	6	125	1	-1	-70	250	80	78	107	153	Schule/Lehrer	Kirche/?	Pfarrer	706.5325	-1	1	0	405.8141	1
7	6	126	1	1	70	750	-80	8	4	24	alles/nichts	immer/?	nie	762.2704	1	1	1	422.0244	1
7	6	127	1	-1	-40	250	-80	37	23	69	Katze/Maus	Spinne/?	Fliege	789.5138	-1	1	0	376.3264	1
7	6	128	1	1	70	1500	-80	76	45	148	zusammen/allein	mehrere/?	einer	1188.972	1	1	1	216.1556	1
7	7	129	1	1	40	1500	-40	70	41	134	genau/messen	ungefähr/?	schätzen	732.9974	1	1	1	564.3342	1
7	7	130	1	-1	-40	750	-80	83	49	161	klein/groß	kurz/?	lang	1174.861	1	0	1	406.1707	1
7	7	131	1	1	20	250	-80	64	100	124	Dezember/Jahr	Sonntag/?	Woche	1251.569	1	1	1	321.7972	1
7	7	132	1	-1	-20	250	80	31	21	60	Drehbuch/Spielfilm	Kochrezept/?	Gericht	838.438	1	0	1	601.9764	1
7	7	133	1	1	110	250	80	60	35	117	Lokomotive/Dampf	Straßenbahn/?	Strom	868.7944	1	1	1	928.8118	1
7	7	134	1	-1	-20	250	40	80	110	156	Kleid/Frau	Gefieder/?	Vogel	1108.153	-1	1	0	608.2491	1
7	7	135	1	1	110	750	-40	88	54	170	warm/kalt	stumpf/?	spitz	694.5008	1	1	1	488.099	1
7	7	136	1	1	40	750	-80	96	120	187	Milimeter/Meter	Meter/?	Kilometer	1082.69	1	1	1	546.1098	1
7	7	137	1	1	40	750	80	75	104	144	Album/Foto	Zeitung/?	Artikel	1215.12	-1	0	0	670.4543	1
7	7	138	1	1	110	250	-40	20	67	43	Zahnarzt/Zähne	Friseur/?	Haare	564.3168	-1	0	0	414.277	1
7	7	139	1	-1	-70	1500	80	22	13	46	Brot/Toaster	Speck/?	Bratpfanne	736.2745	-1	1	0	404.1657	1
7	7	140	1	1	110	1500	-80	54	32	108	Buch/drucken	Brief/?	schreiben	576.2771	1	1	1	410.23	1
7	7	141	1	-1	-40	250	80	72	43	136	Frage/Antwort	Rätsel/?	Lösung	704.4324	-1	1	0	372.1282	1
7	7	142	1	1	40	250	40	1	1	1	Buchstabe/Ziffer	Wort/?	Zahl	946.6227	-1	0	0	880.59	0
7	7	143	1	-1	-40	1500	-80	94	117	182	Windhund/Hund	Lachs/?	Fisch	361.7741	-1	1	0	363.8777	1
7	7	144	1	1	20	750	80	29	69	55	Spinat/Gemüse	Birke/?	Baum	663.0271	1	1	1	292.133	1
7	7	145	1	-1	-40	250	-40	90	55	176	wann/jetzt	wo/?	hier	1949.857	-1	1	0	426.3036	1
7	7	146	1	-1	-70	1500	-40	40	24	75	Haus/Dach	Zimmer/?	Decke	399.9177	-1	1	0	454.3052	1
7	7	147	1	1	40	750	40	66	39	128	niedrig/hoch	billig/?	teuer	478.1077	1	1	1	482.1634	1
7	7	148	1	-1	-20	1500	-80	14	63	35	Fernseher/sehen	Radio/?	hören	660.6569	-1	1	0	262.0862	1
7	7	149	1	-1	-110	750	-80	30	20	56	Wort/Satz	Teller/?	Geschirr	744.2723	-1	1	0	418.6565	1
7	7	150	1	1	110	750	40	92	56	179	Wettlauf/Stoppuhr	Weitsprung/?	Metermaß	718.522	1	1	1	560.3645	1
7	7	151	1	-1	-70	250	40	45	81	85	Schiff/anlegen	Flugzeug/?	landen	467.8495	-1	1	0	359.9175	1
7	7	152	1	-1	-20	250	80	38	77	73	Uhr/Tageszeit	Kompass/?	Himmelsrichtung	902.966	1	0	1	482.1425	1
7	7	153	1	1	20	750	40	49	89	101	Pfütze/Teich	Bach/?	Fluss	1534.971	1	1	1	80.63741	1
7	7	154	1	1	110	750	80	56	33	111	Wanderung/Rucksack	Reise/?	Koffer	607.7161	1	1	1	464.7217	1
7	7	155	1	1	70	750	40	95	119	186	Stunde/Minute	Minute/?	Sekunde	650.3083	1	1	1	3374.139	1
7	7	156	1	1	20	1500	-80	81	47	159	hoffen/verzweifeln	froh/?	unglücklich	728.28	1	1	1	582.2663	1
7	7	157	1	1	20	1500	-40	15	64	36	Appetit/Essen	Durst/?	Getränk	916.8519	-1	0	0	385.6915	1
7	7	158	1	1	70	250	80	26	17	52	eng/weit	Frage/?	Antwort	588.9484	1	1	1	888.5668	1
7	7	159	1	1	40	250	80	52	91	105	Würfel/eckig	Ball/?	rund	520.7228	1	1	1	2584.003	1
7	7	160	1	1	110	1500	-40	3	2	8	Partei/Wähler	Produkt/?	Käufer	964.59	-1	0	0	652.0586	1
7	8	161	1	-1	-110	750	80	19	11	41	Bauer/Bauernhof	Arzt/?	Krankenhaus	694.2872	-1	1	0	552.2329	1
7	8	162	1	1	70	250	-40	57	96	113	Kleinkind/Kindergarten	Schüler/?	Schule	346.237	1	1	1	388.4664	1
7	8	163	1	-1	-40	750	-80	2	57	2	Artikel/Journalist	Roman/?	Autor	542.918	-1	1	0	346.2851	1
7	8	164	1	-1	-70	250	40	62	99	120	Nacht/Tag	Finsternis/?	Licht	438.303	-1	1	0	486.3072	1
7	8	165	1	-1	-20	750	40	5	3	16	hier/dort	nah/?	fern	400.2707	-1	1	0	644.4348	1
7	8	166	1	1	70	250	40	74	44	138	Stadt/Dorf	See/?	Teich	1038.668	-1	0	0	24.01793	1
7	8	167	1	-1	-70	750	40	50	90	103	Sommer/Regen	Winter/?	Schnee	842.5455	-1	1	0	202.0778	0
7	8	168	1	1	110	250	40	16	9	37	links/rechts	horizontal/?	vertikal	532.3373	1	1	1	284.1017	1
7	8	169	1	-1	-20	1500	40	36	22	67	Schmerz/nachlassen	Hitze/?	abkühlen	856.4989	-1	1	0	324.6518	1
7	8	170	1	1	20	1500	-40	58	97	114	Wand/Stein	Tisch/?	Holz	997.3537	-1	0	0	244.083	1
7	8	171	1	1	110	750	-80	34	72	64	Auto/Verkehrsmittel	Löffel/?	Besteck	496.2728	1	1	1	306.2329	1
7	8	172	1	-1	-110	750	40	48	30	95	sechs/Zahl	Hass/?	Gefühl	666.2335	-1	1	0	352.2677	1
7	8	173	1	-1	-70	750	40	44	27	80	Apfel/Schale	Apfelbaum/?	Rinde	660.2976	-1	1	0	314.2113	1
7	8	174	1	-1	-20	250	-40	61	36	118	Gesicht/waschen	Wohnung/?	putzen	838.4886	-1	1	0	402.2488	1
7	8	175	1	-1	-40	750	80	42	26	77	stottern/sprechen	stolpern/?	gehen	766.5361	-1	1	0	412.2353	1
7	8	176	1	-1	-20	250	-80	41	25	76	Redner/Hörer	Zauberer/?	Zuschauer	776.4386	1	0	1	498.324	1
7	8	177	1	-1	-40	250	40	55	94	109	Mehl/Bäcker	Stoff/?	Schneider	394.0268	-1	1	0	330.2194	1
7	8	178	1	1	40	750	-80	77	46	149	Stiel/Hammer	Klinke/?	Tür	640.4304	1	1	1	373.8579	1
7	8	179	1	1	110	750	-80	28	19	54	schwach/stark	arm/?	reich	354.0811	1	1	1	416.2883	1
7	8	180	1	1	40	750	80	13	8	34	Pilot/Flugzeug	Zugführer/?	Zug	454.0564	1	1	1	510.1611	1
7	8	181	1	-1	-110	1500	40	53	92	106	Baum/Wald	Grashalm/?	Wiese	612.2369	-1	1	0	452.2844	1
7	8	182	1	-1	-70	750	-40	23	14	47	Auto/Straße	Zug/?	Schiene	570.3755	-1	1	0	286.1453	1
